,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
BMI1,0.015133053,1.4631655e-05,-0.032784656,-0.04877016,-0.050497815,1.3282136e-07,-0.04867411,-0.050469607,4.9985566,4.9590154,0.014246821,5.1028376,-0.049407516,-0.050281722,4.958697,-6.5799446e-05
ARNT2,-0.00034004656,1.6435119e-05,-0.036798768,-0.054742217,-0.056681924,1.4915139e-07,-0.054634724,-0.056650303,5.6106563,5.5663037,-0.0003484234,5.7276993,-0.055457562,-0.056439064,5.565989,-7.3862255e-05
BTG2,0.037514895,1.3810415e-05,-0.030956686,-0.04605057,-0.04768167,1.2538473e-07,-0.045959737,-0.04765501,4.7198157,4.682466,0.0366067,4.818285,-0.04665241,-0.04747777,4.6821456,-6.212777e-05
MED4,-0.0005925554,1.736186e-05,-0.0388615,-0.057811063,-0.059859745,1.575429e-07,-0.0576977,-0.059826367,5.9251957,5.87837,-0.0006006831,6.048796,-0.05856649,-0.059603136,5.8780584,-7.800548e-05
SOAT1,-0.0004616633,1.6881324e-05,-0.03779197,-0.05621987,-0.058212046,1.5319203e-07,-0.056109548,-0.058179572,5.7621064,5.7165637,-0.0004699203,5.882307,-0.05695451,-0.057962563,5.716251,-7.5857206e-05
TLE1,-0.0007876512,1.807797e-05,-0.04045538,-0.060182404,-0.06231527,1.6402703e-07,-0.060064487,-0.06228054,6.1682425,6.119507,-0.0007955864,6.2969103,-0.060968783,-0.062048037,6.1191964,-8.120701e-05
NFATC2IP,0.060068995,1.2982593e-05,-0.029114146,-0.043309305,-0.04484307,1.1788903e-07,-0.043223724,-0.044817977,4.438852,4.4037113,0.059138536,4.5314636,-0.04387535,-0.044651456,4.403388,-5.842681e-05
GM13597,0.075333774,1.2422922e-05,-0.027868263,-0.041455735,-0.04292369,1.1282016e-07,-0.041373704,-0.04289965,4.2488723,4.2152257,0.074388325,4.337523,-0.04199757,-0.04274038,4.2149005,-5.5924356e-05
SOX4,-0.0004937303,1.6999227e-05,-0.03805433,-0.056610208,-0.05861624,1.5425918e-07,-0.05649914,-0.058583543,5.802114,5.756256,-0.00050195574,5.923148,-0.057349943,-0.05836501,5.7559433,-7.638421e-05
YEATS2,0.03540647,1.3887704e-05,-0.031128742,-0.046306547,-0.04794674,1.2608476e-07,-0.046215218,-0.04791993,4.746052,4.7084956,0.0345003,4.8450685,-0.046911735,-0.04774169,4.7081747,-6.247336e-05
TXNDC12,-0.00024475396,1.6085343e-05,-0.036020257,-0.053583972,-0.055482548,1.4598432e-07,-0.0534787,-0.05545159,5.4919424,5.4485235,-0.00025322466,5.606511,-0.05428419,-0.05524489,5.4482083,-7.229852e-05
ODC1,0.080574036,1.2230101e-05,-0.027439244,-0.040817436,-0.042262726,1.1107517e-07,-0.040736623,-0.042239055,4.183451,4.150318,0.07962325,4.2707376,-0.041350935,-0.042082276,4.1499925,-5.5062574e-05
GM24044,0.16649511,9.077175e-06,-0.020421343,-0.030376462,-0.031451035,8.2524856e-08,-0.030315658,-0.03143332,3.1133142,3.088594,0.16545974,3.1782892,-0.030773614,-0.03131736,3.08826,-4.0966344e-05
CRAMP1L,0.00051137805,1.5168228e-05,-0.033978976,-0.05054702,-0.05233778,1.3768012e-07,-0.050447576,-0.05230855,5.1806746,5.139702,-3.6036968e-06,5.2887526,-0.051207583,-0.05211372,5.1393843,-6.819836e-05
YAF2,-0.00065347046,1.7585482e-05,-0.03935922,-0.05855157,-0.06062654,1.5956772e-07,-0.058436785,-0.060592737,6.001092,5.9536705,-0.0006615379,6.1262755,-0.05931667,-0.060366612,5.953359,-7.900523e-05
SLC25A4,-0.0005996954,1.7388113e-05,-0.03891992,-0.057897992,-0.059949756,1.5778055e-07,-0.057784457,-0.059916317,5.9341044,5.8872094,-0.00060781627,6.0578914,-0.05865455,-0.05969275,5.8868976,-7.812284e-05
GM14303,0.24473615,6.205623e-06,-0.0140298745,-0.02086746,-0.0216044,5.6523326e-08,-0.02082487,-0.021592118,2.1386986,2.1216407,0.24362355,2.183354,-0.021140426,-0.021513343,2.1212988,-2.8128345e-05
KRBA1,0.045283437,1.3525106e-05,-0.03032171,-0.04510587,-0.046703428,1.228017e-07,-0.04501684,-0.046677306,4.6229897,4.5864015,0.04436755,4.71944,-0.04569538,-0.046503756,4.586079,-6.0852326e-05
MAGED1,-0.00017011433,1.5811393e-05,-0.035410505,-0.052676797,-0.054543175,1.4350375e-07,-0.052573264,-0.054512724,5.398964,5.3562756,-0.00017865896,5.511593,-0.05336518,-0.054309566,5.3559594,-7.107376e-05
PDIA6,0.020720363,1.4426626e-05,-0.0323283,-0.0480912,-0.04979476,1.309648e-07,-0.047996458,-0.049766935,4.9289675,4.889974,0.019828707,5.031798,-0.048719693,-0.049581707,4.889655,-6.488279e-05
PHLDA3,0.012587428,1.4725179e-05,-0.03299279,-0.049079817,-0.050818477,1.3366802e-07,-0.048983175,-0.05079008,5.030295,4.9905047,0.011703789,5.1352377,-0.04972121,-0.050600994,4.990186,-6.6217515e-05
DCXR,0.007926464,1.4896171e-05,-0.033373404,-0.049646076,-0.05140484,1.3521647e-07,-0.049548354,-0.051376127,5.0883327,5.048086,0.007047385,5.1944857,-0.05029487,-0.05118482,5.0477686,-6.6982015e-05
COL27A1,-7.8108606e-05,1.547378e-05,-0.034659028,-0.05155879,-0.05338547,1.404466e-07,-0.051457398,-0.053355664,5.2843747,5.2425866,-8.674413e-05,5.394614,-0.05223256,-0.05315687,5.2422695,-6.956434e-05
POLR2K,0.028475255,1.4141856e-05,-0.0316945,-0.04714826,-0.04881835,1.2838655e-07,-0.047055323,-0.048791055,4.832322,4.794089,0.02757588,4.933138,-0.04776444,-0.048609514,4.793768,-6.360974e-05
FOXP1,-0.00048660397,1.6973047e-05,-0.037996072,-0.056523517,-0.058526475,1.5402219e-07,-0.05641262,-0.058493834,5.7932296,5.7474413,-0.00049483567,5.914078,-0.057262123,-0.058275647,5.747129,-7.626718e-05
NOTCH1,0.032984704,1.39766325e-05,-0.031326666,-0.046601012,-0.048251666,1.268899e-07,-0.046509128,-0.048224688,4.7762327,4.7384405,0.03208092,4.8758783,-0.047210045,-0.048045292,4.738119,-6.287092e-05
PHF14,0.0023451746,1.5100926e-05,-0.03382917,-0.05032415,-0.05210699,1.3707067e-07,-0.050225124,-0.052077882,5.157831,5.1170382,0.0014716089,5.265433,-0.050981797,-0.05188393,5.1167207,-6.789747e-05
SOX15,4.4107437e-05,1.5185555e-05,-0.034017485,-0.050604317,-0.052397113,1.3783665e-07,-0.050504755,-0.052367847,5.1865463,5.1455283,-8.271634e-06,5.294748,-0.051265623,-0.052172795,5.145211,-6.827572e-05
PARVB,0.00032797456,1.517519e-05,-0.0339944,-0.05056997,-0.052361544,1.3774266e-07,-0.050470475,-0.052332297,5.183027,5.1420355,-5.4353472e-06,5.2911534,-0.05123083,-0.052137382,5.1417184,-6.822936e-05
FOSL2,-0.00023539095,1.605117e-05,-0.035944138,-0.05347073,-0.055365294,1.4567449e-07,-0.053365674,-0.055334385,5.480336,5.437008,-0.0002438709,5.594662,-0.05416947,-0.055128124,5.436693,-7.2145645e-05
TAF6,0.103149354,1.1401419e-05,-0.02559481,-0.038073353,-0.039421223,1.03571836e-07,-0.037997805,-0.03939911,3.902199,3.8712773,0.10217634,3.9836216,-0.038571022,-0.039253056,3.8709493,-5.135781e-05
PURA,-4.8163234e-05,1.5363921e-05,-0.034414496,-0.05119498,-0.053008743,1.3945176e-07,-0.051094294,-0.052979138,5.247086,5.2055917,-5.6827663e-05,5.356549,-0.051864,-0.05278178,5.2052746,-6.907317e-05
GJB3,0.09428063,1.17269965e-05,-0.026319453,-0.039151452,-0.04053759,1.06519735e-07,-0.039073832,-0.040514868,4.0126977,3.9809072,0.093316376,4.096424,-0.039663196,-0.040364604,3.98058,-5.2813342e-05
