,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
AAED1,0.7264639,0.0856209,-0.005945451,0.45852518,0.7805379,0.97128636,0.11206858,-0.001141583,0.5416818,-0.002151488,-0.0053664506,-0.0056726406,0.8460453,0.22321244,-2.2040382e-05,-0.0016777002
AAK1,0.63018876,0.25833505,-0.0017505462,0.7430342,0.4996748,0.32790518,0.3501475,-0.00074234826,0.50767356,-0.00031729115,-0.002663802,0.09735803,0.6115664,0.17344281,-0.0024350092,-0.0034119408
AAMP,0.28719032,-0.004521625,-0.011825519,0.37724644,-0.00238567,0.93829685,-0.0059126876,-0.00094522256,-0.0053210994,-0.0065648663,0.0111616105,-0.008810588,1.0136522,0.0010016114,-0.0054667145,1.0374357
AASDH,0.29728088,-0.0053840363,-0.013253868,0.36059964,-0.0027134786,1.2447478,-0.006397004,-0.00070093124,-0.005150072,-0.008583113,0.02704911,-0.008626394,1.0107261,0.0697644,-0.0063489187,1.1353309
AASDHPPT,0.50706595,-0.00077962596,0.10179323,0.31547588,0.5077977,0.6359523,0.08392717,0.18139571,0.32902396,-0.00037269495,-0.0074465433,-0.002898793,0.66013813,0.051827736,-0.0026700783,-0.004590179
ABCF1,0.24360785,-0.005361757,-0.0125492215,0.363246,-0.0025391877,1.1988755,-0.005926243,-0.0006922242,-0.004810087,-0.008027672,0.003274031,-0.0082715275,0.94187784,0.10238479,-0.005617268,1.0674222
ABCF2,0.24719328,-0.0056072334,-0.01256557,0.3772033,-0.0026506546,1.2540772,-0.0067639034,-0.0009234232,-0.004517765,-0.008311037,0.0721834,-0.008228751,0.92403835,0.09348229,-0.006010419,1.0633546
ABCF3,0.2294999,-0.0053321407,-0.0122934,0.3641922,-0.002563019,1.1910311,-0.0059589627,-0.000690817,-0.004417414,-0.008391674,0.058362752,-0.008097497,0.9305001,0.11057429,-0.0060801506,1.027803
ABHD12,0.2352894,-0.0056136725,-0.012870416,0.37507915,-0.002759562,1.2385212,-0.006149391,-0.00071734545,-0.0046522818,-0.008344866,-5.457148e-05,-0.008145705,0.93209106,0.08655257,-0.006039463,1.0925593
ABHD14A,0.2164363,-0.004655464,-0.011195821,0.3887416,-0.0031774011,1.0470363,-0.005821607,-0.0017325204,-0.0045035672,-0.00695745,0.009511583,-0.0073623,0.8668204,0.011135951,-0.0060872696,0.9393919
ABHD14B,0.343223,-0.0030724015,-0.0005774932,0.6072032,0.34604627,0.55069685,0.08649285,-0.000101713515,0.22911368,-0.0019512249,-0.006277681,-0.0049664113,0.88402957,0.12671365,-0.0034027984,-0.002688615
ABHD17A,0.64774823,-0.0021914574,-6.7996756e-05,0.55286056,0.7703474,0.80232555,0.14232667,0.15367065,0.43189806,-0.0005859623,-0.008653709,-0.0057429075,1.0443492,0.15477934,-0.0028392822,-0.004730051
ABHD2,0.25139222,-0.0054665217,-0.012938293,0.3508663,-0.002677327,1.2411184,-0.0061835623,-0.00026861366,-0.004602264,-0.008455704,0.014975175,-0.008218757,0.9568484,0.09916672,-0.006223836,1.1008282
ABHD3,0.14951992,-0.003893791,-0.010026093,0.3637045,-0.0034523373,0.9052335,-0.0043440373,-0.0007313147,-0.0011225314,-0.007960621,0.21704033,-0.004986415,0.64041746,0.09435259,-0.007298809,0.7562482
ABHD5,0.28246027,-0.005114721,-0.012730429,0.3271978,-0.0021589375,1.1890813,-0.006391826,-0.0002155759,-0.0049202805,-0.008294282,0.09209761,-0.008209252,1.0029101,0.1146086,-0.0058777044,1.0733771
ABI2,0.20963475,-0.0057255398,-0.012787517,0.37259495,-0.0026316752,1.2596809,-0.0060668993,-0.0004311902,-0.0042365748,-0.008768984,0.023223273,-0.008175374,0.9281458,0.13113643,-0.0061066686,1.0640181
ABI3,0.21006632,-0.0038669647,-0.0109235225,0.40749186,-0.0013056424,0.9156063,-0.0048117153,-0.0001397044,-0.0043208115,-0.0066897892,-0.0010232578,-0.007042153,0.9367031,0.049035028,-0.0048228786,0.99076694
